time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temp,pressure,acc_x_adxl,acc_y_adxl,acc_y_adxl,status,sd_file
2207489216,-756,-1736,601,8162,2572,-1488,-32.22451782,-13.43496704,-24.12091064,24.02771759,94123.9375,18,38,-5,31,1
2207498883,-823,-2111,47,8254,2540,-1422,-32.22451782,-13.43496704,-24.12091064,24.02303505,94127.78906,21,38,0,31,1
2207508805,-829,-1986,471,8299,2417,-1278,-31.32452393,-10.58496094,-27.27090454,24.02303505,94137.57813,23,44,-6,31,1
2207518466,-785,-1812,378,8394,2380,-1174,-34.02452087,-9.534973145,-25.17089844,24.02303505,94120.44531,22,41,-1,31,1
2207528012,-775,-1832,398,8468,2348,-1093,-34.63378906,-5.186920166,-25.78213501,24.03239822,94115.19531,22,40,0,31,1
2207537674,-695,-1677,511,8532,2315,-1012,-34.63378906,-5.186920166,-25.78213501,24.03239822,94154.35156,22,36,0,31,1
2207547596,-788,-1713,366,8615,2314,-940,-35.98379517,-2.186920166,-23.38214111,24.03708076,94165.1875,22,35,0,31,1
2207557263,-777,-1846,447,8680,2311,-878,-36.29649353,-0.235946655,-23.39483643,24.03708076,94177.42188,21,37,1,31,1
2207566804,-875,-1592,666,8738,2329,-803,-36.29649353,-0.235946655,-23.39483643,24.03239822,94173.92969,22,39,-3,31,1
2207576478,-1034,-1465,740,8768,2407,-775,-38.39648438,2.614059448,-19.94482422,24.03239822,94178.82813,28,31,2,31,1
2207586137,-1117,-1509,895,8834,2518,-748,-37.81748962,3.218933105,-18.61143494,24.03708076,94192.10938,27,33,6,31,1
2207596060,-971,-1175,803,8910,2585,-770,-39.91748047,6.068939209,-16.21142578,24.03708076,94184.76563,28,30,4,31,1
2207605606,-998,-1028,677,8977,2683,-815,-39.91748047,6.068939209,-16.21142578,24.03708076,94201.89844,26,25,3,31,1
2207615267,-966,-892,586,9050,2756,-934,-40.66748047,8.468933105,-13.36143494,24.03708076,94228.82031,26,22,1,31,1
2207624933,-922,-543,465,9072,2798,-1110,-41.72773743,8.77381897,-9.016799927,24.03239822,94225.32813,24,16,0,31,1
2207634474,-954,-529,460,9101,2802,-1339,-42.93847656,10.72918701,-4.070709229,24.04176331,94176.02344,24,14,-1,31,1
2207644397,-1101,-606,348,9127,2771,-1578,-42.93847656,10.72918701,-4.070709229,24.04176331,94166.23438,28,15,-2,31,1
2207654063,-1300,-764,166,9155,2689,-1787,-42.49092102,9.530654907,-1.07119751,24.04176331,94171.125,33,16,-5,31,1
2207663724,-1336,-805,59,9171,2547,-1954,-42.49092102,9.530654907,-1.07119751,24.04644394,94184.41406,33,19,-10,31,1
2207673280,-1415,-888,-141,9180,2365,-2088,-41.01191711,9.242370605,2.981246948,24.05112648,94195.25,34,21,-12,31,1
2207682940,-1361,-1010,-307,9187,2130,-2175,-41.01191711,9.242370605,2.981246948,24.04644394,94226.01563,33,24,-16,31,1
2207692601,-1251,-1034,-353,9186,1866,-2218,-42.21191406,6.092376709,6.281234741,24.03708076,94221.47656,31,22,-15,31,1
2207702529,-1306,-1202,-284,9189,1587,-2218,-41.62705994,2.796279907,8.987594604,24.03239822,94225.32813,33,27,-15,31,1
2207712070,-1361,-1318,-131,9176,1326,-2151,-43.87315369,-1.403717041,10.48661804,24.04176331,94239.65625,33,28,-13,31,1
2207721731,-1344,-1233,-302,9156,1103,-2050,-43.87315369,-1.403717041,10.48661804,24.03708076,94236.16406,32,27,-14,31,1
2207731398,-1143,-1129,-271,9111,876,-1941,-42.67315674,-2.153717041,12.58660889,24.03239822,94240.00781,27,25,-14,31,1
2207741321,-1237,-1234,-220,9078,670,-1820,-41.47509766,-8.154693604,13.48857117,24.02771759,94243.85938,30,28,-14,31,1
2207750866,-1154,-1232,-13,9077,498,-1655,-41.47509766,-8.154693604,13.48857117,24.05112648,94261.32813,29,27,-12,31,1
2207760528,-1171,-1234,-38,9099,372,-1482,-39.82510376,-9.954696655,11.83856201,24.04176331,94256.78906,29,27,-12,31,1
2207770189,-1050,-1163,-49,9126,266,-1296,-40.28193665,-13.56054688,9.592468262,24.04176331,94251.89063,28,28,-12,31,1
2207779742,-991,-1140,30,9141,183,-1120,-39.98193359,-15.51055908,9.892471313,24.03708076,94258.1875,27,27,-11,31,1
2207789404,-866,-998,6,9147,130,-950,-39.98193359,-15.51055908,9.892471313,24.04176331,94254.34375,25,26,-11,31,1
2207799327,-713,-888,84,9207,103,-811,-40.28096008,-18.20957947,7.342468262,24.04176331,94266.57813,23,23,-9,31,1
2207808992,-784,-914,213,9285,103,-690,-40.88096619,-19.25958252,4.942474365,24.04176331,94256.78906,20,22,-8,31,1
2207818534,-831,-950,177,9334,141,-569,-39.23095703,-21.35957336,1.79246521,24.03708076,94263.08594,20,21,-8,31,1
2207828236,-730,-850,156,9388,190,-453,-39.23095703,-21.35957336,1.79246521,24.05112648,94268.67188,22,22,-6,31,1
2207838159,-659,-760,186,9418,244,-365,-39.53096008,-20.60957336,-1.357040405,24.04644394,94267.625,20,21,-6,31,1
2207847820,-716,-764,252,9441,312,-304,-39.38096619,-20.75958252,-3.457046509,24.04644394,94272.52344,20,18,-5,31,1
2207857366,-660,-659,212,9481,411,-261,-38.03096008,-20.15957642,-6.607040405,24.03708076,94270.42969,20,20,-4,31,1
2207867027,-724,-667,265,9489,506,-245,-38.03096008,-20.15957642,-6.607040405,24.04176331,94266.57813,20,16,-4,31,1
2207876700,-780,-657,351,9486,560,-242,-38.03096008,-20.15957642,-6.607040405,24.03708076,94277.76563,21,16,-3,31,1
2207886623,-753,-644,321,9478,683,-248,-39.08535767,-18.06445313,-9.159484863,24.04176331,94266.57813,21,17,-2,31,1
2207896164,-723,-612,324,9469,804,-272,-39.08535767,-18.06445313,-9.159484863,24.04176331,94273.92188,20,16,-3,31,1
2207905829,-704,-474,242,9468,922,-318,-39.08535767,-17.31445313,-10.95947266,24.03239822,94262.03906,19,15,-5,31,1
2207915491,-618,-425,200,9428,1004,-401,-39.09512329,-13.87129211,-12.76533508,24.04644394,94262.72656,19,13,-7,31,1
2207925032,-649,-403,275,9375,1075,-515,-39.39512634,-11.92129517,-14.56533813,24.04644394,94270.07031,19,12,-5,31,1
2207934960,-634,-422,159,9347,1140,-642,-39.39512634,-11.92129517,-14.56533813,24.05112648,94273.57031,18,13,-7,31,1
2207944622,-647,-439,211,9297,1184,-767,-40.74707031,-8.621780396,-15.61631775,24.05112648,94278.46094,19,13,-4,31,1
2207954288,-626,-413,107,9258,1204,-897,-39.24707031,-7.121780396,-15.9163208,24.04176331,94271.47656,18,11,-9,31,1
2207963829,-499,-398,-4,9205,1184,-1035,-39.99707031,-5.471786499,-15.1663208,24.05580902,94277.0625,16,12,-11,31,1
2207973490,-495,-406,49,9136,1132,-1170,-39.99707031,-5.471786499,-15.1663208,24.05580902,94277.0625,14,13,-10,31,1
2207983424,-520,-461,31,9087,1080,-1292,-41.50390625,-2.471786499,-14.120224,24.05112648,94280.90625,16,13,-9,31,1
2207993086,-627,-523,-8,9050,1006,-1390,-40.90391541,-1.871780396,-15.0202179,24.05580902,94264.82031,19,16,-10,31,1
2208002632,-718,-498,108,9012,917,-1469,-40.15391541,-0.671783447,-14.2702179,24.05580902,94291.75,21,14,-8,31,1
2208012293,-759,-450,127,8974,839,-1546,-40.15391541,-0.671783447,-14.2702179,24.05112648,94283.35938,21,13,-8,31,1
2208022216,-820,-410,84,8931,764,-1627,-42.40391541,-0.221786499,-13.5202179,24.05580902,94277.0625,22,13,-9,31,1
2208031883,-837,-476,201,8877,659,-1697,-40.75390625,0.678222656,-11.57022095,24.05112648,94293.14844,23,13,-7,31,1
2208041424,-854,-487,79,8854,570,-1744,-40.75390625,0.678222656,-11.57022095,24.05112648,94276.01563,22,13,-7,31,1
2208051085,-863,-483,191,8822,463,-1778,-42.25390625,2.928222656,-10.370224,24.05112648,94283.35938,22,13,-7,31,1
2208060752,-938,-513,255,8802,375,-1803,-42.26367188,2.630661011,-10.07461548,24.05112648,94278.46094,22,14,-3,31,1
2208070675,-1096,-481,250,8782,290,-1813,-42.41368103,2.480651855,-8.424621582,24.05112648,94290.70313,24,15,-7,31,1
2208080226,-1194,-374,464,8745,224,-1833,-42.41368103,2.480651855,-8.424621582,24.05112648,94268.67188,28,13,-3,31,1
2208089888,-1322,-416,421,8702,166,-1851,-42.41368103,2.480651855,-8.424621582,24.05112648,94283.35938,30,11,-1,31,1
2208099549,-1394,-447,522,8664,109,-1860,-42.56367493,1.130661011,-8.574615479,24.04176331,94291.05469,33,13,0,31,1
2208109096,-1381,-424,437,8627,65,-1858,-42.56367493,4.130661011,-6.924621582,24.05580902,94291.75,33,14,-2,31,1
2208119018,-1219,-428,370,8602,11,-1854,-42.56367493,4.130661011,-6.924621582,24.04176331,94283.71094,33,13,-1,31,1
2208128684,-1128,-352,452,8574,-62,-1847,-42.41368103,2.480651855,-8.12461853,24.05112648,94288.25,29,12,-1,31,1
2208138345,-1071,-425,461,8563,-121,-1836,-43.32148743,2.632614136,-6.176574707,24.05112648,94290.70313,27,11,-1,31,1
2208147887,-1048,-577,326,8560,-188,-1798,-42.27148438,0.682617188,-5.876571655,24.04644394,94279.85938,26,13,-1,31,1
2208157553,-1022,-489,446,8558,-232,-1727,-42.27148438,0.682617188,-5.876571655,24.05580902,94323.5625,26,14,-2,31,1
2208167476,-1078,-471,545,8567,-294,-1697,-41.82148743,2.632614136,-5.426574707,24.0651722,94301.1875,26,14,-1,31,1
2208177146,-953,-528,531,8584,-330,-1636,-43.47149658,2.48260498,-4.226577759,24.05580902,94296.64063,26,15,0,31,1
2208186692,-983,-413,602,8597,-351,-1567,-42.42149353,-0.667388916,-6.026565552,24.05580902,94318.67188,22,18,0,31,1
2208196352,-1006,-363,626,8587,-364,-1508,-42.42149353,-0.667388916,-6.026565552,24.05112648,94346.99219,25,12,0,31,1
2208206019,-958,-271,660,8579,-356,-1464,-42.72149658,-0.217391968,-4.976577759,24.05112648,94332.3125,25,12,2,31,1
2208215942,-966,-232,502,8567,-346,-1437,-44.52148438,1.132614136,-6.626571655,24.05580902,94370.07031,25,9,0,31,1
2208225483,-981,-192,404,8542,-361,-1407,-44.52148438,1.132614136,-6.626571655,24.05580902,94355.38281,25,9,-2,31,1
2208235149,-932,-46,371,8510,-398,-1392,-42.57148743,0.682617188,-5.426574707,24.05112648,94354.33594,24,7,-2,31,1
2208244810,-1043,-64,613,8476,-432,-1387,-42.72149658,0.082611084,-4.976577759,24.06048965,94341.75,27,5,1,31,1
2208254356,-960,9,629,8443,-414,-1359,-43.02148438,1.132614136,-6.176574707,24.0651722,94377.0625,25,3,1,31,1
2208264279,-1108,-132,874,8388,-392,-1335,-43.02148438,1.132614136,-6.176574707,24.0651722,94377.0625,28,7,4,31,1
2208273949,-1086,210,587,8373,-312,-1313,-43.47149658,0.082611084,-6.776565552,24.0651722,94369.71875,26,2,2,31,1
2208283613,-1051,477,385,8284,-298,-1360,-44.52148438,-1.717391968,-5.876571655,24.05112648,94359.23438,26,-1,-2,31,1
2208293155,-1018,342,353,8193,-314,-1431,-44.51904297,-1.717391968,-5.875595093,24.04644394,94355.73438,26,0,-3,31,1
2208302821,-1246,170,461,8120,-349,-1490,-44.51904297,-1.717391968,-5.875595093,24.05580902,94362.72656,30,2,0,31,1
2208312743,-1135,309,311,8058,-371,-1542,-42.26904297,-1.717391968,-6.625595093,24.05580902,94360.28125,28,1,-1,31,1
2208322404,-1191,314,203,7983,-432,-1601,-43.31904602,-0.51739502,-6.925598145,24.0651722,94372.16406,30,0,-4,31,1
2208331951,-1169,321,165,7892,-518,-1654,-43.46905518,-1.117385864,-5.725601196,24.0651722,94364.82031,29,-1,-6,31,1
2208341612,-910,266,120,7813,-609,-1690,-43.46905518,-1.117385864,-5.725601196,24.06048965,94402.9375,29,-1,-6,31,1
2208351272,-852,184,173,7755,-700,-1705,-42.71905518,-1.417388916,-6.325592041,24.0651722,94408.88281,23,1,-6,31,1
2208361200,-834,199,64,7702,-788,-1703,-42.26904297,0.682617188,-7.225585938,24.05580902,94399.44531,23,2,-8,31,1
2208370741,-933,180,95,7641,-884,-1689,-42.26904297,0.682617188,-7.225585938,24.05580902,94411.67969,22,1,-8,31,1
2208380414,-1077,166,15,7588,-976,-1665,-41.81904602,-1.717391968,-8.275588989,24.07453537,94393.84375,25,2,-8,31,1
2208390077,-1149,90,-23,7541,-1082,-1629,-41.96905518,-3.817382813,-8.725585938,24.06985283,94419.71875,26,2,-11,31,1
2208399618,-1192,54,21,7501,-1177,-1569,-43.32099915,-1.266906738,-10.07608032,24.0651722,94421.11719,29,3,-9,31,1
2208409545,-1133,8,-130,7466,-1263,-1493,-43.32099915,-1.266906738,-10.07608032,24.05112648,94417.97656,28,4,-10,31,1
2208419206,-1249,-14,-62,7419,-1360,-1397,-42.42100525,-2.166900635,-10.67608643,24.05112648,94430.21094,29,5,-11,31,1
2208428873,-1248,-43,-27,7359,-1441,-1293,-41.52099609,-0.516906738,-10.07608032,24.0651722,94421.11719,30,5,-12,31,1
2208438414,-1252,-78,44,7330,-1492,-1177,-40.17100525,-0.666900635,-11.42608643,24.05580902,94416.57813,30,6,-10,31,1
2208448337,-1406,-143,277,7295,-1504,-1114,-40.17100525,-0.666900635,-11.42608643,24.06048965,94420.07031,32,8,-7,31,1
2208458003,-1349,-145,183,7283,-1499,-981,-41.52099609,0.683105469,-13.37608337,24.05580902,94431.25781,32,8,-4,31,1
2208467664,-1358,-146,205,7272,-1477,-848,-41.2210083,1.583099365,-14.57608032,24.06048965,94437.20313,32,8,-4,31,1
2208477217,-1400,-194,377,7257,-1431,-717,-40.92930603,3.234558105,-15.78096008,24.0651722,94435.80469,34,8,-5,31,1
2208486878,-1418,-204,375,7239,-1357,-586,-40.92930603,3.234558105,-15.78096008,24.06048965,94449.44531,34,7,-3,31,1
2208496801,-1396,-191,436,7233,-1257,-457,-41.22930908,4.284561157,-15.78096008,24.05580902,94436.15625,33,8,0,31,1
2208506467,-1329,-211,201,7228,-1140,-345,-41.22930908,4.284561157,-15.78096008,24.06048965,94442.10156,32,10,-4,31,1
2208516008,-1370,-252,334,7188,-1046,-235,-41.22930908,4.284561157,-15.78096008,24.05580902,94443.5,32,10,-2,31,1
2208525670,-1378,-230,392,7165,-929,-131,-39.89102173,5.939453125,-15.78877258,24.06985283,94463.78125,32,10,-2,31,1
2208535336,-1344,-237,351,7157,-786,-47,-39.89102173,8.939453125,-14.28877258,24.0651722,94465.17969,32,9,-2,31,1
2208545259,-1390,-301,334,7133,-649,36,-39.89102173,7.889450073,-14.58877563,24.05580902,94460.63281,32,12,-2,31,1
2208554805,-1453,-303,359,7119,-506,117,-39.89102173,7.889450073,-14.58877563,24.0651722,94474.96875,34,11,-2,31,1
2208564466,-1309,-225,277,7092,-355,171,-38.85810852,11.20117188,-13.39854431,24.06048965,94471.46875,32,9,-1,31,1
2208574135,-1297,-156,388,7055,-207,199,-39.45811462,13.60116577,-12.49853516,24.06985283,94473.57031,31,8,-2,31,1
2208583680,-1272,-110,285,7019,-45,196,-38.85810852,14.95117188,-11.89854431,24.0651722,94472.52344,30,9,-2,31,1
2208593342,-1336,-149,298,6963,96,180,-38.85810852,14.95117188,-11.89854431,24.06048965,94486.15625,32,8,-4,31,1
2208603264,-1155,-163,164,6915,228,153,-39.31298828,16.75653076,-10.85049438,24.0651722,94477.41406,29,8,-5,31,1
2208612931,-1146,-183,108,6863,330,125,-40.06298828,17.20652771,-7.550491333,24.06985283,94488.25781,28,9,-9,31,1
2208622471,-1095,-143,40,6806,417,88,-38.87275696,18.7172699,-5.452453613,24.06048965,94493.5,26,7,-9,31,1
2208632137,-1104,-113,83,6735,488,35,-38.87275696,18.7172699,-5.452453613,24.06048965,94493.5,26,7,-9,31,1
2208642061,-1014,-143,48,6678,567,-27,-38.87275696,18.4172821,-2.902450562,24.0651722,94497,29,6,-8,31,1
2208651722,-1053,-221,107,6618,630,-84,-39.32275391,18.7172699,-0.802444458,24.05112648,94496.29688,26,7,-8,31,1
2208661269,-1093,-268,35,6562,687,-133,-38.43154907,18.12753296,2.347549438,24.06048965,94495.95313,26,8,-8,31,1
2208670939,-1163,-313,-10,6506,737,-173,-38.43154907,18.12753296,2.347549438,24.05112648,94506.08594,27,9,-9,31,1
2208680603,-1153,-365,-53,6456,772,-205,-40.38154602,19.17753601,6.547546387,24.06048965,94510.63281,29,11,-9,31,1
2208690525,-1267,-290,-90,6406,787,-241,-39.92764282,16.62362671,7.446578979,24.05112648,94501.19531,29,12,-12,31,1
2208700066,-1168,-318,-120,6360,804,-286,-39.92764282,16.62362671,7.446578979,24.0651722,94501.89063,31,10,-11,31,1
2208709768,-1086,-343,-37,6287,798,-326,-39.17764282,15.27362061,8.646575928,24.06048965,94500.84375,28,11,-12,31,1
2208719430,-1095,-382,-63,6267,812,-362,-39.17764282,15.27362061,8.646575928,24.06048965,94495.95313,27,11,-9,31,1
2208728971,-1187,-428,-154,6207,812,-387,-40.08154297,13.47802734,12.3999939,24.0651722,94511.6875,27,14,-12,31,1
2208738899,-1204,-462,-85,6148,796,-394,-40.08154297,13.47802734,12.3999939,24.05580902,94512.03125,30,13,-12,31,1
2208748560,-1117,-478,-98,6100,786,-402,-39.63154602,12.72802734,14.6499939,24.06048965,94510.63281,28,13,-11,31,1
2208758262,-1280,-525,-20,6056,781,-404,-39.93252563,10.6289978,16.60145569,24.06985283,94520.07813,30,13,-11,31,1
2208767804,-1206,-533,-15,6013,784,-400,-40.08251953,8.528991699,17.20146179,24.05580902,94524.27344,30,14,-11,31,1
2208777471,-1170,-591,-42,5974,792,-389,-40.08251953,8.528991699,17.20146179,24.0651722,94531.26563,29,15,-11,31,1
2208787399,-1105,-564,-9,5936,804,-372,-39.18154907,6.278503418,20.95048523,24.06048965,94540.00781,26,15,-11,31,1
2208797060,-1054,-592,-17,5897,815,-360,-37.68154907,3.57850647,21.40048218,24.06048965,94537.5625,26,16,-9,31,1
2208806606,-1064,-612,-35,5861,824,-345,-38.58398438,0.729003906,21.55487061,24.05580902,94543.85156,25,18,-10,31,1
2208816267,-1054,-679,192,5833,859,-323,-38.58398438,0.729003906,21.55487061,24.06048965,94520.42969,28,18,-7,31,1
2208826189,-1057,-679,132,5827,912,-296,-37.68399048,-0.621002197,22.90487671,24.06985283,94556.79688,27,17,-7,31,1
2208835856,-1039,-668,176,5805,964,-268,-38.13398743,-2.421005249,23.35487366,24.06048965,94535.10938,26,15,-5,31,1
2208845396,-914,-641,281,5786,1022,-248,-38.13398743,-2.421005249,23.35487366,24.05580902,94556.09375,24,18,-5,31,1
2208855057,-998,-665,351,5772,1093,-239,-37.23252869,-5.270019531,24.70243835,24.05580902,94538.96094,25,18,-3,31,1
2208864724,-1048,-688,427,5765,1199,-226,-36.63252258,-8.120025635,24.85243225,24.06048965,94544.90625,26,17,-1,31,1
2208874273,-1055,-658,503,5766,1313,-221,-36.33251953,-10.07002258,25.60243225,24.05112648,94523.22656,27,17,0,31,1
2208884200,-911,-592,416,5770,1427,-236,-36.33251953,-10.07002258,25.60243225,24.06048965,94532.66406,25,15,-2,31,1
2208893862,-987,-606,417,5773,1545,-265,-35.27960205,-14.41612244,24.54412842,24.06985283,94529.86719,25,15,-1,31,1
2208903522,-886,-604,440,5763,1640,-307,-34.22764587,-15.31221008,24.23875427,24.05112648,94525.67188,24,15,-1,31,1
2208913069,-1010,-541,478,5739,1732,-354,-34.22764587,-19.21221924,23.48875427,24.05112648,94550.14844,27,13,-1,31,1
2208922993,-985,-490,529,5716,1835,-421,-34.22764587,-19.21221924,23.48875427,24.06985283,94549.45313,27,13,-1,31,1
2208932659,-983,-445,546,5683,1943,-506,-34.22520447,-19.20343018,23.47996521,24.0651722,94565.53125,24,15,1,31,1
2208942320,-1071,-390,476,5644,2043,-608,-34.07519531,-20.10342407,22.27996826,24.07453537,94540.71094,25,12,0,31,1
2208951861,-1229,-399,589,5601,2147,-724,-31.82470703,-23.54951477,21.52752686,24.06048965,94559.58594,28,12,-1,31,1
2208961528,-1162,-391,587,5568,2252,-845,-31.82470703,-23.54951477,21.52752686,24.0651722,94555.74219,30,13,2,31,1
2208971190,-1126,-387,389,5534,2314,-969,-31.22471619,-26.84951782,20.32752991,24.07453537,94567.63281,29,12,-1,31,1
2208981124,-1203,-377,220,5470,2340,-1097,-29.27423096,-28.19610596,19.27606201,24.06985283,94556.79688,28,13,-4,31,1
2208990665,-1052,-402,290,5416,2335,-1222,-29.57421875,-31.34609985,18.67607117,24.0651722,94545.95313,28,13,-2,63,1
2209000327,-975,-489,236,5412,2325,-1337,-29.57421875,-31.34609985,18.67607117,24.06985283,94554.34375,26,13,-4,31,1
2209009993,-936,-493,74,5378,2309,-1439,-28.67422485,-31.19610596,16.57606506,24.06985283,94549.45313,25,13,-6,31,1
2209019916,-776,-461,291,5333,2254,-1483,-27.62471008,-34.17022705,15.06581116,24.06985283,94576.375,23,14,-5,31,1
2209029457,-839,-476,334,5313,2220,-1574,-27.62471008,-34.17022705,15.06581116,24.07453537,94560.28906,22,12,-6,31,1
2209039123,-899,-454,288,5275,2181,-1663,-26.27471924,-37.92022705,14.16581726,24.06985283,94561.6875,25,13,-2,31,1
2209048784,-1028,-553,302,5259,2163,-1748,-25.52716064,-38.17822266,10.85458374,24.07453537,94540.71094,26,15,-2,31,1
2209058330,-1021,-624,131,5228,2123,-1809,-23.27716064,-39.82823181,8.004577637,24.06985283,94554.34375,26,16,-6,31,1
2209068252,-953,-625,212,5182,2037,-1854,-23.27716064,-39.82823181,8.004577637,24.07453537,94555.39844,26,15,-4,31,1
2209077919,-907,-564,131,5156,1954,-1895,-22.22715759,-41.77822876,7.254577637,24.06985283,94576.375,24,16,-4,31,1
2209087585,-856,-572,206,5130,1885,-1934,-19.52716064,-42.07823181,3.954574585,24.07453537,94577.42188,23,16,-6,31,1
2209097126,-850,-675,315,5093,1801,-1965,-18.03253174,-43.24453735,1.10067749,24.07453537,94592.10938,22,17,-4,31,1
2209106792,-919,-751,14,5076,1726,-1966,-18.03253174,-43.24453735,1.10067749,24.07921791,94573.57813,25,18,-8,31,1
2209116715,-1014,-872,-45,5037,1617,-1937,-18.03253174,-43.6945343,-2.949325562,24.06985283,94573.92969,26,20,-10,31,1
2209126376,-883,-727,296,4988,1484,-1887,-18.49034119,-43.19326782,-4.748352051,24.06985283,94581.27344,24,19,-6,31,1
2209135922,-1013,-730,141,4990,1428,-1859,-18.49034119,-43.19326782,-4.748352051,24.0651722,94594.90625,25,18,-6,31,1
2209145583,-1109,-865,258,4952,1346,-1806,-18.49034119,-43.19326782,-4.748352051,24.0651722,94580.21875,28,21,-5,31,1
2209155244,-1027,-881,161,4920,1256,-1725,-14.14277649,-42.28009033,-8.796875,24.07921791,94578.47656,26,21,-7,31,1
2209165172,-929,-838,128,4896,1185,-1639,-14.29278564,-43.18008423,-11.6468811,24.07921791,94590.71094,25,20,-5,31,1
2209174721,-807,-841,233,4852,1101,-1548,-14.29278564,-43.18008423,-11.6468811,24.07921791,94615.19531,22,20,-5,31,1
2209184387,-793,-831,69,4827,1044,-1460,-12.04425049,-41.22129822,-14.19493103,24.07921791,94629.88281,22,20,-8,31,1
2209194049,-715,-865,97,4791,965,-1364,-13.54718018,-39.70176697,-18.53857422,24.07921791,94622.53906,20,21,-6,31,1
2209203590,-763,-997,196,4754,885,-1241,-12.04718018,-38.50177002,-20.03857422,24.06985283,94620.4375,21,23,-8,31,1
2209213256,-836,-1025,47,4738,833,-1097,-12.04718018,-38.50177002,-20.03857422,24.07453537,94633.72656,21,23,-8,31,1
2209223178,-811,-1030,255,4719,792,-931,-11.89668274,-36.70176697,-22.73858643,24.06048965,94640.36719,22,24,-6,31,1
2209232844,-797,-1021,288,4707,765,-770,-11.74668884,-34.60176086,-26.18858337,24.06985283,94654.70313,22,24,-3,31,1
2209242385,-712,-942,165,4701,758,-620,-10.84570313,-31.75469971,-29.3405304,24.07921791,94664.14844,22,23,-6,31,1
2209252047,-595,-864,283,4691,750,-481,-10.84570313,-31.75469971,-29.3405304,24.06985283,94666.94531,20,22,-4,31,1
2209261975,-487,-747,327,4685,763,-368,-10.99571228,-31.60469055,-30.6905365,24.07453537,94648.41406,18,19,-3,31,1
2209271645,-486,-774,197,4692,789,-271,-11.59765625,-29.33906555,-33.37832642,24.07921791,94671.49219,15,18,-5,31,1
2209281189,-457,-768,269,4688,794,-174,-11.59765625,-29.33906555,-33.37832642,24.07921791,94656.80469,15,19,-4,31,1
2209290850,-484,-707,339,4703,828,-76,-12.04766846,-24.5390625,-35.77832031,24.07921791,94644.57031,15,20,-2,31,1
2209300773,-482,-539,356,4712,871,-33,-12.04766846,-21.83613586,-36.52539063,24.07453537,94645.96094,15,17,-2,31,1
2209310057,-411,-389,370,4719,929,28,-13.3976593,-19.28613281,-38.77539063,24.07921791,94644.57031,15,14,-1,31,1
2209319980,-395,-377,388,4728,995,45,-13.3976593,-19.28613281,-38.77539063,24.08389854,94677.4375,13,11,-2,31,1
2209329641,-359,-364,361,4733,1054,55,-13.99766541,-15.23126221,-39.36856079,24.07453537,94682.67969,13,12,-3,31,1
2209339308,-359,-268,368,4735,1115,59,-13.99766541,-12.98321533,-40.12246704,24.08389854,94704.36719,12,10,-1,31,1
2209349230,-406,-141,352,4741,1177,30,-13.99766541,-12.98321533,-40.12246704,24.08389854,94699.46875,14,8,-2,31,1
2209358776,-396,-200,339,4746,1236,-16,-13.99766541,-12.98321533,-40.12246704,24.06985283,94679.17969,14,9,-1,31,1
2209368437,-392,-201,340,4753,1295,-49,-15.64717102,-9.682235718,-41.02001953,24.08389854,94674.99219,12,10,-1,31,1
2209378105,-453,-203,284,4755,1345,-88,-16.39863586,-5.484191895,-39.98565674,24.07453537,94699.82031,14,8,-3,31,1
2209387651,-515,-236,262,4754,1391,-127,-16.3976593,-0.384185791,-42.08027649,24.07921791,94708.21094,16,9,-4,31,1
2209397574,-519,-245,225,4756,1427,-155,-16.3976593,-0.384185791,-42.08027649,24.09326172,94686.88281,16,9,-4,31,1
2209406974,-611,-146,94,4757,1453,-190,-16.54766846,1.415817261,-39.68028259,24.09326172,94691.78125,17,8,-6,31,1
2209416901,-630,-108,119,4734,1448,-246,-20.29815674,5.166793823,-39.38272095,24.08858109,94688.28125,18,7,-6,31,1
2209426442,-708,-187,56,4708,1443,-300,-19.69815063,8.466796875,-38.03271484,24.07921791,94693.52344,19,8,-9,31,1
2209436108,-555,-144,11,4684,1438,-336,-19.69815063,8.466796875,-38.03271484,24.08389854,94687.23438,18,7,-8,31,1
2209446031,-744,-221,74,4660,1417,-374,-20.89814758,11.61776733,-37.73419189,24.07921791,94703.3125,19,9,-7,31,1
2209455692,-642,-201,-76,4645,1397,-407,-21.79815674,14.91777039,-36.83418274,24.07921791,94705.76563,19,8,-11,31,1
2209465239,-478,-184,7,4617,1361,-440,-23.1452179,17.61288452,-34.87686157,24.09326172,94713.8125,15,7,-8,31,1
2209474910,-828,-248,-182,4579,1321,-466,-23.1452179,17.61288452,-34.87686157,24.09326172,94708.91406,21,8,-13,31,1
2209484575,-675,-168,-278,4506,1241,-485,-22.995224,18.96287537,-32.77685547,24.08389854,94694.57813,18,8,-17,31,1
2209494117,-645,-179,-307,4443,1161,-501,-24.79522705,23.61288452,-29.92686462,24.07921791,94703.3125,19,7,-15,31,1
2209504039,-798,-235,-217,4374,1084,-509,-24.79522705,23.61288452,-29.92686462,24.07453537,94714.50781,19,7,-15,31,1
2209513705,-789,-214,-339,4323,990,-506,-25.84179688,24.80604553,-29.47003174,24.07921791,94722.89844,21,8,-15,31,1
2209523366,-749,-244,-463,4267,891,-492,-26.29180908,27.05604553,-27.37002563,24.08858109,94725,22,8,-18,31,1
